Date of Download: 2023-08-21_19:27:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:plot  Trait List:79146,79172,79219  Trial List:2009,2013,2012,2011,2007,2010  Accession List:  Plot List:369456,369418,369394,369364,369427,369411,369476,369432,369446,369483,369361,369416,369386,369352,369404,369428,369421,369360,369424,369445,369402,369381,369353,369389,369368,369463,369458,369401,369457,369414,369431,369479,369459,369425,369467,369365,369355,369430,369351,369379,369452,369442,369426,369464,369422,369393,369405,369451,369406,369441,369390,369377,369363,369399,369358,369453,369470,369392,369469,369398,369447,369465,369474,369438,369477,369385,369370,369448,369373,369468,369382,369400,369408,369376,369413,369449,369434,369383,369437,369436,369395,369372,369366,369403,369349,369460,369462,369396,369466,369419,369409,369350,369384,369415,369374,369473,369481,369410,369478,369367,369433,369356,369443,369397,369440,369388,369454,369482,369354,369480,369412,369471,369407,369450,369391,369439,369378,369359,369472,369429,369369,369423,369380,369461,369375,369455,369387,369417,369420,369435,369371,369444,369357,369475,369362,369952,369923,370028,369978,369914,370005,369938,369919,369902,369935,369982,370003,370027,369993,370017,369913,369926,369983,369924,369903,370012,369965,369989,370021,369985,369946,369959,370011,369961,370000,369917,369931,369960,369925,369942,369988,369991,369918,369994,369973,369957,369908,369915,369947,369927,370022,370018,369955,370015,369910,370023,369977,369979,370010,369996,369956,369950,370025,369951,370013,369901,369944,369939,369912,369933,369963,369971,369900,369970,369943,369967,370009,370008,369976,369999,369899,369907,369966,369904,369906,370030,369969,369986,370019,369995,369958,369948,370029,369945,369922,370006,369992,369964,370002,369968,369941,369929,370007,369932,369987,369916,369998,369897,370014,369911,370020,369954,369934,369990,369930,370001,369936,370016,369898,370024,369909,369974,369981,369940,369920,369984,369928,369962,369949,369975,369953,370026,370004,369921,369905,369972,369896,369997,369937,369980,369808,369779,369884,369855,369788,369866,369795,369789,369776,369805,369857,369872,369880,369847,369895,369786,369785,369856,369782,369774,369886,369842,369844,369879,369859,369824,369814,369887,369816,369870,369790,369803,369813,369781,369819,369861,369843,369791,369848,369833,369809,369765,369787,369823,369784,369875,369894,369811,369892,369768,369876,369834,369853,369889,369851,369810,369825,369877,369826,369885,369777,369818,369799,369766,369802,369839,369831,369775,369827,369820,369841,369888,369867,369835,369869,369772,369764,369840,369763,369761,369883,369828,369863,369893,369846,369815,369822,369882,369817,369780,369865,369849,369838,369873,369829,369797,369801,369864,369804,369862,369792,369852,369771,369890,369767,369878,369812,369806,369845,369800,369868,369794,369891,369773,369874,369769,369832,369858,369798,369793,369860,369783,369837,369821,369836,369807,369881,369871,369778,369762,369830,369770,369850,369796,369854,369726,369691,369664,369629,369700,369679,369748,369703,369722,369759,369631,369687,369660,369622,369676,369698,369695,369632,369694,369721,369670,369651,369618,369655,369633,369741,369731,369671,369734,369685,369702,369757,369732,369693,369738,369635,369619,369701,369623,369644,369729,369711,369699,369742,369697,369656,369677,369727,369673,369714,369658,369645,369628,369668,369625,369728,369743,369657,369744,369667,369724,369735,369751,369712,369755,369650,369641,369723,369639,369737,369653,369669,369682,369646,369684,369718,369709,369652,369708,369707,369665,369638,369636,369675,369620,369733,369740,369666,369736,369692,369681,369621,369649,369688,369640,369749,369753,369680,369756,369637,369704,369626,369717,369672,369715,369654,369730,369758,369617,369752,369683,369745,369674,369719,369659,369713,369643,369630,369750,369705,369634,369696,369648,369739,369647,369725,369662,369689,369690,369706,369642,369716,369624,369747,369627,369760,369686,369661,369720,369746,369678,369754,369663,369710,369271,369239,369329,369316,369248,369319,369253,369243,369229,369255,369312,369323,369330,369301,369340,369249,369236,369313,369237,369226,369346,369294,369306,369336,369310,369277,369264,369345,369262,369325,369245,369259,369263,369238,369280,369307,369304,369244,369302,369286,369267,369221,369247,369276,369234,369332,369339,369266,369342,369218,369333,369283,369315,369348,369299,369268,369273,369335,369272,369344,369228,369279,369252,369217,369257,369296,369288,369227,369289,369281,369293,369347,369317,369284,369326,369230,369222,369292,369225,369223,369327,369290,369309,369338,369300,369265,369275,369328,369278,369240,369318,369303,369295,369322,369291,369250,369261,369320,369258,369308,369246,369298,369232,369343,369219,369337,369269,369256,369305,369260,369324,369254,369341,369231,369334,369220,369285,369314,369251,369242,369311,369235,369297,369274,369282,369270,369331,369321,369241,369224,369287,369233,369557,369590,369486,369532,369599,369507,369572,369592,369612,369577,369534,369511,369493,369523,369499,369597,369588,369533,369584,369611,369501,369550,369521,369492,369526,369571,369553,369502,369555,369515,369594,369582,369552,369585,369567,369528,369519,369593,369524,369537,369560,369600,369598,369570,369586,369490,369498,369559,369496,369603,369487,369540,369531,369503,369516,369558,369562,369489,369563,369500,369613,369565,369575,369601,369581,369547,369545,369614,369541,369566,369548,369504,369509,369539,369514,369609,369608,369549,369607,369605,369484,369542,369530,369497,369522,369554,369569,369485,369564,369591,369506,369525,369546,369512,369543,369574,369580,369508,369583,369529,369595,369518,369616,369505,369602,369491,369561,369578,369520,369579,369513,369576,369495,369610,369488,369604,369536,369535,369573,369596,369527,369587,369551,369568,369538,369556,369494,369510,369589,369606,369544,369615,369517  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Days to heading|LSU_01:0000130,Plant height|LSU_01:0000132,Yield|LSU_01:0000138,notes,23_VT_MM_Planting Error
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,46620,DG3H20397,RU2302037,plot,369263,23_VT_RRS_rep1_DG3H20397_133_33,1,1,33,3,11,test,,90,104.14,12233.69248,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,51601,DG3H20402,RU2302038,plot,369286,23_VT_RRS_rep1_DG3H20402_140_40,1,1,40,4,7,test,,90,101.6,11486.94711,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,60753,Jazzman,"17NTPID-101,19NTPID-079,20NTPID-077,CA04235,CA07241,CA08243,JZMN,RU0402125",plot,369248,23_VT_RRS_rep1_Jazzman_105_5,1,1,5,1,5,test,,91,101.6,8985.208582,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,60695,Jupiter,"17NTPID-159,19NTPID-135,20NTPID-130,CA02240,CA04233,JPTR,RU0202183",plot,369247,23_VT_RRS_rep1_Jupiter_143_43,1,1,43,4,10,test,,94,81.28,6742.864275,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,60656,Mermentau,"17NTPID-142,19NTPID-118,20NTPID-115,CA07232,CA08232,CA09229,CA10229,CA11238,MRMT,RU0702085,RU1202020",plot,369255,23_VT_RRS_rep1_Mermentau_110_10,1,1,10,1,10,test,,85,88.9,7155.1093,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,54541,Ozark,RU2001185,plot,369310,23_VT_RRS_rep1_Ozark_125_25,1,1,25,3,3,test,,90,93.98,9008.067255,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,46822,PVL03,"183L2069,20NTPID-370,RU2002074",plot,369345,23_VT_RRS_rep1_PVL03_128_28,1,1,28,3,6,test,,86,99.06,10118.54264,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,368181,RT3202,,plot,369243,23_VT_RRS_rep1_RT3202_108_8,1,1,8,1,8,test,,80,101.6,10274.94687,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,368180,RT7302,,plot,369253,23_VT_RRS_rep1_RT7302_107_7,1,1,7,1,7,test,,84,104.14,14038.99064,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,313898,RT7331MA,,plot,369307,23_VT_RRS_rep1_RT7331MA_136_36,1,1,36,4,3,test,,84,111.76,11909.77952,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,342045,RT7421FP,,plot,369271,23_VT_RRS_rep1_RT7421FP_101_1,1,1,1,1,1,test,,85,114.3,12229.09158,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,368182,RT7431MA,,plot,369302,23_VT_RRS_rep1_RT7431MA_139_39,1,1,39,4,6,test,,85,101.6,10460.03052,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,47506,RU1901165,,plot,369304,23_VT_RRS_rep1_RU1901165_137_37,1,1,37,4,4,test,,90,81.28,9286.004318,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,57007,RU1902207,"171L1718,19NTPID-345,20NTPID-328",plot,369244,23_VT_RRS_rep1_RU1902207_138_38,1,1,38,4,5,test,,86,88.9,8790.0878,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,56867,RU2002166,181L2015,plot,369267,23_VT_RRS_rep1_RU2002166_141_41,1,1,41,4,8,test,,86,91.44,7921.54442,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,55849,CLM05,RU2101234,plot,369280,23_VT_RRS_rep1_RU2101234_135_35,1,1,35,4,2,test,,91,93.98,11057.81664,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,43818,RU2102066,191M1068,plot,369325,23_VT_RRS_rep1_RU2102066_130_30,1,1,30,3,8,test,,90,81.28,8201.675864,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,42995,RU2102070,191M1074,plot,369323,23_VT_RRS_rep1_RU2102070_112_12,1,1,12,2,1,test,,86,86.36,8619.735,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,53015,RU2102150,"192L1166,CLHA03",plot,369340,23_VT_RRS_rep1_RU2102150_115_15,1,1,15,2,4,test,,86,96.52,8774.229927,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,56973,RU2102186,193L2086,plot,369238,23_VT_RRS_rep1_RU2102186_134_34,1,1,34,4,1,test,,86,93.98,9648.720009,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,52913,RU2102217,192L1687,plot,369237,23_VT_RRS_rep1_RU2102217_119_19,1,1,19,2,8,test,,83,91.44,10808.3601,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,339172,PVL04,"PVL04,RU2201021",plot,369316,23_VT_RRS_rep1_RU2201021_104_4,1,1,4,1,4,test,,90,99.06,11198.09782,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,361655,RU2301022,,plot,369236,23_VT_RRS_rep1_RU2301022_117_17,1,1,17,2,6,test,,89,91.44,8432.715523,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,49876,Taurus,RU1901033,plot,369313,23_VT_RRS_rep1_Taurus_118_18,1,1,18,2,7,test,,86,76.2,9095.524218,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,54591,Titan,"17NTPID-202,19NTPID-177,20NTPID-170,CA14257,CA16225,RU1301021,TITN",plot,369346,23_VT_RRS_rep1_Titan_121_21,1,1,21,2,10,test,,86,86.36,6956.885891,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,368183,XP781,,plot,369319,23_VT_RRS_rep1_XP781_106_6,1,1,6,1,6,test,,90,114.3,11785.92635,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,60424,AddiJo,"181L2027,20NTPID-375,RU2002126",plot,369332,23_VT_RRS_rep2_AddiJo_202_46,2,2,46,5,2,test,,91,96.52,8644.476464,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,46183,ARoma22,RU1901231,plot,369223,23_VT_RRS_rep2_ARoma22_236_80,2,2,80,8,3,test,,90,111.76,9576.298855,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,47237,Avant,"171L1755,19NTPID-347,20NTPID-330,RU1902212",plot,369335,23_VT_RRS_rep2_Avant_214_58,2,2,58,6,3,test,,81,83.82,9843.144689,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,43909,BBC30-1,"BBC-30-1-20BBCrow-111,RU2302035",plot,369327,23_VT_RRS_rep2_BBC30-1_237_81,2,2,81,8,4,test,,90,78.74,10854.47522,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,46586,Cheniere,"17NTPID-180,19NTPID-155,20NTPID-150,CA01214,CA02225,CHEN,CHNR,RU0002174",plot,369227,23_VT_RRS_rep2_Cheniere_224_68,2,2,68,7,2,test,,90,91.44,7657.522773,,
2023,167,LSU Rice,LSU rice breeding program,2007,23_VT_RRS (AGRO),VT,RCBD,,,,,,2023-March-09,2023-July-27,32,Rice Research Station,57948,CL153,"17NTPID-140,19NTPID-116,20NTPID-113,CA14246,CA15207,RU1402134",plot,369222,23_VT_RRS_rep2_CL153_233_77,2,2,77,7,11,test,,87,99.06,11097.73976,,
